t,lat,zonal_sst
2013-03-01,13.375,22.07
2013-03-01,13.625,22.24
2013-03-01,13.875,22.19
2013-03-01,14.125,22.18
2013-03-01,14.375,22.11
2013-03-01,14.625,22.02
2013-03-01,14.875,21.92
2013-03-01,15.125,21.81
2013-03-01,15.375,21.64
2013-03-01,15.625,21.55
2013-03-01,15.875,21.57
2013-03-01,16.125,21.52
2013-03-01,16.375,21.37
2013-03-01,16.625,21.21
2013-03-01,16.875,20.98
2013-03-01,17.125,20.97
2013-03-01,17.375,20.92
2013-03-01,17.625,21.02
2013-03-01,17.875,21.06
2013-03-01,18.125,20.99
2013-03-01,18.375,20.88
2013-03-01,18.625,20.81
2013-03-01,18.875,20.76
2013-03-01,19.125,20.78
2013-03-01,19.375,20.69
2013-03-01,19.625,20.59
2013-03-01,19.875,20.7
2013-03-01,20.125,20.61
2013-03-01,20.375,20.46
2013-03-01,20.625,20.22
2013-03-01,20.875,20.19
2013-03-01,21.125,20.32
2013-03-01,21.375,20.37
2013-03-01,21.625,20.43
2013-03-01,21.875,20.36
2013-03-01,22.125,20.39
2013-03-01,22.375,20.31
2013-03-01,22.625,20.26
2013-03-01,22.875,20.3
2013-03-01,23.125,20.26
2013-03-01,23.375,20.29
2013-03-01,23.625,20.3
2013-03-01,23.875,20.21
2013-03-01,24.125,20.12
2013-03-01,24.375,20.02
2013-03-01,24.625,20.02
2013-04-01,12.625,22.41
2013-04-01,12.875,22.19
2013-04-01,13.125,21.92
2013-04-01,13.375,21.66
2013-04-01,13.625,21.5
2013-04-01,13.875,21.6
2013-04-01,14.125,21.74
2013-04-01,14.375,21.92
2013-04-01,14.625,21.97
2013-04-01,14.875,21.9
2013-04-01,15.125,21.77
2013-04-01,15.375,21.54
2013-04-01,15.625,21.42
2013-04-01,15.875,21.31
2013-04-01,16.125,21.19
2013-04-01,16.375,21.03
2013-04-01,16.625,20.88
2013-04-01,16.875,20.62
2013-04-01,17.125,20.54
2013-04-01,17.375,20.46
2013-04-01,17.625,20.61
2013-04-01,17.875,20.71
2013-04-01,18.125,20.67
2013-04-01,18.375,20.5
2013-04-01,18.625,20.33
2013-04-01,18.875,20.26
2013-04-01,19.125,20.44
2013-04-01,19.375,20.59
2013-04-01,19.625,20.58
2013-04-01,19.875,20.67
2013-04-01,20.125,20.58
2013-04-01,20.375,20.51
2013-04-01,20.625,20.37
2013-04-01,20.875,20.41
2013-04-01,21.125,20.57
2013-04-01,21.375,20.54
2013-04-01,21.625,20.53
2013-04-01,21.875,20.45
2013-04-01,22.125,20.5
2013-04-01,22.375,20.49
2013-04-01,22.625,20.52
2013-04-01,22.875,20.6
2013-04-01,23.125,20.55
2013-04-01,23.375,20.57
2013-04-01,23.625,20.6
2013-04-01,23.875,20.53
2013-04-01,24.125,20.44
2013-04-01,24.375,20.29
2013-04-01,24.625,20.26
2013-05-01,12.625,24.4
2013-05-01,12.875,24.27
2013-05-01,13.125,24.12
2013-05-01,13.375,23.94
2013-05-01,13.625,23.69
2013-05-01,13.875,23.55
2013-05-01,14.125,23.43
2013-05-01,14.375,23.37
2013-05-01,14.625,23.25
2013-05-01,14.875,23.14
2013-05-01,15.125,23.06
2013-05-01,15.375,22.95
2013-05-01,15.625,23
2013-05-01,15.875,22.96
2013-05-01,16.125,22.82
2013-05-01,16.375,22.57
2013-05-01,16.625,22.26
2013-05-01,16.875,21.89
2013-05-01,17.125,21.64
2013-05-01,17.375,21.35
2013-05-01,17.625,21.23
2013-05-01,17.875,21.08
2013-05-01,18.125,20.85
2013-05-01,18.375,20.56
2013-05-01,18.625,20.28
2013-05-01,18.875,20.1
2013-05-01,19.125,20.11
2013-05-01,19.375,20.17
2013-05-01,19.625,20.22
2013-05-01,19.875,20.48
2013-05-01,20.125,20.48
2013-05-01,20.375,20.39
2013-05-01,20.625,20.13
2013-05-01,20.875,20.09
2013-05-01,21.125,20.22
2013-05-01,21.375,20.22
2013-05-01,21.625,20.27
2013-05-01,21.875,20.2
2013-05-01,22.125,20.35
2013-05-01,22.375,20.4
2013-05-01,22.625,20.45
2013-05-01,22.875,20.55
2013-05-01,23.125,20.5
2013-05-01,23.375,20.56
2013-05-01,23.625,20.67
2013-05-01,23.875,20.68
2013-05-01,24.125,20.71
2013-05-01,24.375,20.7
2013-05-01,24.625,20.81
2013-06-01,12.625,26.66
2013-06-01,12.875,26.58
2013-06-01,13.125,26.5
2013-06-01,13.375,26.4
2013-06-01,13.625,26.37
2013-06-01,13.875,26.2
2013-06-01,14.125,26.05
2013-06-01,14.375,25.8
2013-06-01,14.625,25.48
2013-06-01,14.875,25.07
2013-06-01,15.125,24.68
2013-06-01,15.375,24.46
2013-06-01,15.625,24.39
2013-06-01,15.875,24.12
2013-06-01,16.125,23.91
2013-06-01,16.375,23.73
2013-06-01,16.625,23.57
2013-06-01,16.875,23.44
2013-06-01,17.125,23.35
2013-06-01,17.375,23.08
2013-06-01,17.625,22.9
2013-06-01,17.875,22.53
2013-06-01,18.125,22.03
2013-06-01,18.375,21.55
2013-06-01,18.625,21.1
2013-06-01,18.875,20.84
2013-06-01,19.125,20.78
2013-06-01,19.375,20.69
2013-06-01,19.625,20.56
2013-06-01,19.875,20.47
2013-06-01,20.125,20.17
2013-06-01,20.375,19.86
2013-06-01,20.625,19.5
2013-06-01,20.875,19.32
2013-06-01,21.125,19.34
2013-06-01,21.375,19.42
2013-06-01,21.625,19.56
2013-06-01,21.875,19.61
2013-06-01,22.125,19.78
2013-06-01,22.375,19.87
2013-06-01,22.625,19.94
2013-06-01,22.875,20.09
2013-06-01,23.125,20.14
2013-06-01,23.375,20.29
2013-06-01,23.625,20.47
2013-06-01,23.875,20.54
2013-06-01,24.125,20.6
2013-06-01,24.375,20.61
2013-06-01,24.625,20.69
2013-07-01,12.625,27.67
2013-07-01,12.875,27.79
2013-07-01,13.125,27.92
2013-07-01,13.375,28.03
2013-07-01,13.625,28.14
2013-07-01,13.875,28.01
2013-07-01,14.125,27.87
2013-07-01,14.375,27.76
2013-07-01,14.625,27.74
2013-07-01,14.875,27.63
2013-07-01,15.125,27.37
2013-07-01,15.375,27.04
2013-07-01,15.625,26.66
2013-07-01,15.875,26.3
2013-07-01,16.125,26.06
2013-07-01,16.375,25.9
2013-07-01,16.625,25.76
2013-07-01,16.875,25.75
2013-07-01,17.125,25.72
2013-07-01,17.375,25.7
2013-07-01,17.625,25.54
2013-07-01,17.875,25.29
2013-07-01,18.125,24.95
2013-07-01,18.375,24.58
2013-07-01,18.625,24.29
2013-07-01,18.875,24.1
2013-07-01,19.125,23.91
2013-07-01,19.375,23.73
2013-07-01,19.625,23.6
2013-07-01,19.875,23.53
2013-07-01,20.125,23.2
2013-07-01,20.375,22.72
2013-07-01,20.625,22.06
2013-07-01,20.875,21.65
2013-07-01,21.125,21.53
2013-07-01,21.375,21.44
2013-07-01,21.625,21.39
2013-07-01,21.875,21.32
2013-07-01,22.125,21.43
2013-07-01,22.375,21.44
2013-07-01,22.625,21.41
2013-07-01,22.875,21.43
2013-07-01,23.125,21.33
2013-07-01,23.375,21.37
2013-07-01,23.625,21.44
2013-07-01,23.875,21.43
2013-07-01,24.125,21.44
2013-07-01,24.375,21.42
2013-07-01,24.625,21.52
2013-08-01,12.625,27.5
2013-08-01,12.875,27.56
2013-08-01,13.125,27.66
2013-08-01,13.375,27.82
2013-08-01,13.625,28.08
2013-08-01,13.875,28.06
2013-08-01,14.125,28.1
2013-08-01,14.375,28.09
2013-08-01,14.625,28.14
2013-08-01,14.875,28.2
2013-08-01,15.125,28.15
2013-08-01,15.375,28.04
2013-08-01,15.625,27.87
2013-08-01,15.875,27.71
2013-08-01,16.125,27.65
2013-08-01,16.375,27.68
2013-08-01,16.625,27.74
2013-08-01,16.875,27.75
2013-08-01,17.125,27.73
2013-08-01,17.375,27.72
2013-08-01,17.625,27.64
2013-08-01,17.875,27.53
2013-08-01,18.125,27.43
2013-08-01,18.375,27.29
2013-08-01,18.625,27.1
2013-08-01,18.875,26.91
2013-08-01,19.125,26.76
2013-08-01,19.375,26.63
2013-08-01,19.625,26.53
2013-08-01,19.875,26.52
2013-08-01,20.125,26.45
2013-08-01,20.375,26.27
2013-08-01,20.625,25.84
2013-08-01,20.875,25.43
2013-08-01,21.125,25.03
2013-08-01,21.375,24.6
2013-08-01,21.625,24.23
2013-08-01,21.875,23.86
2013-08-01,22.125,23.69
2013-08-01,22.375,23.43
2013-08-01,22.625,23.15
2013-08-01,22.875,23.09
2013-08-01,23.125,22.95
2013-08-01,23.375,22.96
2013-08-01,23.625,22.93
2013-08-01,23.875,22.76
2013-08-01,24.125,22.64
2013-08-01,24.375,22.58
2013-08-01,24.625,22.67
2013-09-01,12.625,28.11
2013-09-01,12.875,28.06
2013-09-01,13.125,28.02
2013-09-01,13.375,27.96
2013-09-01,13.625,27.94
2013-09-01,13.875,27.87
2013-09-01,14.125,27.85
2013-09-01,14.375,27.81
2013-09-01,14.625,27.81
2013-09-01,14.875,27.84
2013-09-01,15.125,27.87
2013-09-01,15.375,27.97
2013-09-01,15.625,28.06
2013-09-01,15.875,28.07
2013-09-01,16.125,28.08
2013-09-01,16.375,28.08
2013-09-01,16.625,28.1
2013-09-01,16.875,28.09
2013-09-01,17.125,28.02
2013-09-01,17.375,27.9
2013-09-01,17.625,27.78
2013-09-01,17.875,27.68
2013-09-01,18.125,27.62
2013-09-01,18.375,27.59
2013-09-01,18.625,27.55
2013-09-01,18.875,27.43
2013-09-01,19.125,27.31
2013-09-01,19.375,27.16
2013-09-01,19.625,27.01
2013-09-01,19.875,26.84
2013-09-01,20.125,26.53
2013-09-01,20.375,26.21
2013-09-01,20.625,25.82
2013-09-01,20.875,25.53
2013-09-01,21.125,25.33
2013-09-01,21.375,25.07
2013-09-01,21.625,24.85
2013-09-01,21.875,24.46
2013-09-01,22.125,24.28
2013-09-01,22.375,23.93
2013-09-01,22.625,23.59
2013-09-01,22.875,23.42
2013-09-01,23.125,23.21
2013-09-01,23.375,23.23
2013-09-01,23.625,23.31
2013-09-01,23.875,23.25
2013-09-01,24.125,23.17
2013-09-01,24.375,23.09
2013-09-01,24.625,23.23
2013-10-01,12.625,28.86
2013-10-01,12.875,28.9
2013-10-01,13.125,28.93
2013-10-01,13.375,28.92
2013-10-01,13.625,28.95
2013-10-01,13.875,28.88
2013-10-01,14.125,28.83
2013-10-01,14.375,28.69
2013-10-01,14.625,28.53
2013-10-01,14.875,28.37
2013-10-01,15.125,28.31
2013-10-01,15.375,28.31
2013-10-01,15.625,28.34
2013-10-01,15.875,28.37
2013-10-01,16.125,28.37
2013-10-01,16.375,28.33
2013-10-01,16.625,28.24
2013-10-01,16.875,28.09
2013-10-01,17.125,27.95
2013-10-01,17.375,27.68
2013-10-01,17.625,27.4
2013-10-01,17.875,27.12
2013-10-01,18.125,26.89
2013-10-01,18.375,26.7
2013-10-01,18.625,26.51
2013-10-01,18.875,26.28
2013-10-01,19.125,25.99
2013-10-01,19.375,25.55
2013-10-01,19.625,25.07
2013-10-01,19.875,24.84
2013-10-01,20.125,24.51
2013-10-01,20.375,24.15
2013-10-01,20.625,23.62
2013-10-01,20.875,23.24
2013-10-01,21.125,23.19
2013-10-01,21.375,23.15
2013-10-01,21.625,23.26
2013-10-01,21.875,23.22
2013-10-01,22.125,23.37
2013-10-01,22.375,23.3
2013-10-01,22.625,23.19
2013-10-01,22.875,23.22
2013-10-01,23.125,23.09
2013-10-01,23.375,23.15
2013-10-01,23.625,23.27
2013-10-01,23.875,23.26
2013-10-01,24.125,23.23
2013-10-01,24.375,23.16
2013-10-01,24.625,23.3
2013-11-01,12.625,28.44
2013-11-01,12.875,28.43
2013-11-01,13.125,28.41
2013-11-01,13.375,28.32
2013-11-01,13.625,28.19
2013-11-01,13.875,28.05
2013-11-01,14.125,27.88
2013-11-01,14.375,27.78
2013-11-01,14.625,27.63
2013-11-01,14.875,27.48
2013-11-01,15.125,27.4
2013-11-01,15.375,27.31
2013-11-01,15.625,27.19
2013-11-01,15.875,27.09
2013-11-01,16.125,26.9
2013-11-01,16.375,26.7
2013-11-01,16.625,26.53
2013-11-01,16.875,26.19
2013-11-01,17.125,26.06
2013-11-01,17.375,25.68
2013-11-01,17.625,25.49
2013-11-01,17.875,25.31
2013-11-01,18.125,25.13
2013-11-01,18.375,24.89
2013-11-01,18.625,24.61
2013-11-01,18.875,24.32
2013-11-01,19.125,24.26
2013-11-01,19.375,24.11
2013-11-01,19.625,23.62
2013-11-01,19.875,23.09
2013-11-01,20.125,22.51
2013-11-01,20.375,22.01
2013-11-01,20.625,21.45
2013-11-01,20.875,21.08
2013-11-01,21.125,20.98
2013-11-01,21.375,20.93
2013-11-01,21.625,20.97
2013-11-01,21.875,20.92
2013-11-01,22.125,21.05
2013-11-01,22.375,21.17
2013-11-01,22.625,21.32
2013-11-01,22.875,21.53
2013-11-01,23.125,21.5
2013-11-01,23.375,21.6
2013-11-01,23.625,21.81
2013-11-01,23.875,21.87
2013-11-01,24.125,21.87
2013-11-01,24.375,21.8
2013-11-01,24.625,21.84
2013-12-01,12.625,25.5
2013-12-01,12.875,25.44
2013-12-01,13.125,25.38
2013-12-01,13.375,25.31
2013-12-01,13.625,25.1
2013-12-01,13.875,25.08
2013-12-01,14.125,24.91
2013-12-01,14.375,24.85
2013-12-01,14.625,24.66
2013-12-01,14.875,24.56
2013-12-01,15.125,24.55
2013-12-01,15.375,24.4
2013-12-01,15.625,24.19
2013-12-01,15.875,24.08
2013-12-01,16.125,23.96
2013-12-01,16.375,23.89
2013-12-01,16.625,23.78
2013-12-01,16.875,23.49
2013-12-01,17.125,23.38
2013-12-01,17.375,23.12
2013-12-01,17.625,23.05
2013-12-01,17.875,22.94
2013-12-01,18.125,22.77
2013-12-01,18.375,22.56
2013-12-01,18.625,22.35
2013-12-01,18.875,22.14
2013-12-01,19.125,22.09
2013-12-01,19.375,22.01
2013-12-01,19.625,21.73
2013-12-01,19.875,21.35
2013-12-01,20.125,20.94
2013-12-01,20.375,20.55
2013-12-01,20.625,20.19
2013-12-01,20.875,20.04
2013-12-01,21.125,20.1
2013-12-01,21.375,20.11
2013-12-01,21.625,20.12
2013-12-01,21.875,20.08
2013-12-01,22.125,20.25
2013-12-01,22.375,20.36
2013-12-01,22.625,20.42
2013-12-01,22.875,20.54
2013-12-01,23.125,20.57
2013-12-01,23.375,20.81
2013-12-01,23.625,21.1
2013-12-01,23.875,21.2
2013-12-01,24.125,21.18
2013-12-01,24.375,21.09
2013-12-01,24.625,21.16
2014-01-01,12.625,22.65
2014-01-01,12.875,22.52
2014-01-01,13.125,22.48
2014-01-01,13.375,22.46
2014-01-01,13.625,22.27
2014-01-01,13.875,22.25
2014-01-01,14.125,22.18
2014-01-01,14.375,22.25
2014-01-01,14.625,22.13
2014-01-01,14.875,21.97
2014-01-01,15.125,21.82
2014-01-01,15.375,21.48
2014-01-01,15.625,21.17
2014-01-01,15.875,21.11
2014-01-01,16.125,21.09
2014-01-01,16.375,21.09
2014-01-01,16.625,21.08
2014-01-01,16.875,20.88
2014-01-01,17.125,20.89
2014-01-01,17.375,20.69
2014-01-01,17.625,20.64
2014-01-01,17.875,20.53
2014-01-01,18.125,20.39
2014-01-01,18.375,20.27
2014-01-01,18.625,20.21
2014-01-01,18.875,20.17
2014-01-01,19.125,20.28
2014-01-01,19.375,20.3
2014-01-01,19.625,20.07
2014-01-01,19.875,19.75
2014-01-01,20.125,19.46
2014-01-01,20.375,19.2
2014-01-01,20.625,19.02
2014-01-01,20.875,18.95
2014-01-01,21.125,18.96
2014-01-01,21.375,18.89
2014-01-01,21.625,18.86
2014-01-01,21.875,18.85
2014-01-01,22.125,18.93
2014-01-01,22.375,18.96
2014-01-01,22.625,19
2014-01-01,22.875,19.13
2014-01-01,23.125,19.21
2014-01-01,23.375,19.38
2014-01-01,23.625,19.58
2014-01-01,23.875,19.66
2014-01-01,24.125,19.66
2014-01-01,24.375,19.61
2014-01-01,24.625,19.7
2014-02-01,12.625,20.28
2014-02-01,12.875,19.9
2014-02-01,13.125,19.7
2014-02-01,13.375,19.64
2014-02-01,13.625,19.52
2014-02-01,13.875,19.41
2014-02-01,14.125,19.31
2014-02-01,14.375,19.44
2014-02-01,14.625,19.44
2014-02-01,14.875,19.5
2014-02-01,15.125,19.6
2014-02-01,15.375,19.46
2014-02-01,15.625,19.31
2014-02-01,15.875,19.43
2014-02-01,16.125,19.54
2014-02-01,16.375,19.57
2014-02-01,16.625,19.5
2014-02-01,16.875,19.22
2014-02-01,17.125,19.2
2014-02-01,17.375,19.04
2014-02-01,17.625,19.03
2014-02-01,17.875,18.95
2014-02-01,18.125,18.84
2014-02-01,18.375,18.77
2014-02-01,18.625,18.72
2014-02-01,18.875,18.71
2014-02-01,19.125,18.78
2014-02-01,19.375,18.67
2014-02-01,19.625,18.41
2014-02-01,19.875,18.32
2014-02-01,20.125,18.18
2014-02-01,20.375,18.04
2014-02-01,20.625,17.92
2014-02-01,20.875,17.93
2014-02-01,21.125,18.04
2014-02-01,21.375,18.12
2014-02-01,21.625,18.18
2014-02-01,21.875,18.18
2014-02-01,22.125,18.24
2014-02-01,22.375,18.25
2014-02-01,22.625,18.32
2014-02-01,22.875,18.48
2014-02-01,23.125,18.58
2014-02-01,23.375,18.73
2014-02-01,23.625,18.84
2014-02-01,23.875,18.81
2014-02-01,24.125,18.8
2014-02-01,24.375,18.79
2014-02-01,24.625,18.9
2014-03-01,12.625,20.26
2014-03-01,12.875,20.16
2014-03-01,13.125,20.03
2014-03-01,13.375,19.88
2014-03-01,13.625,19.55
2014-03-01,13.875,19.47
2014-03-01,14.125,19.37
2014-03-01,14.375,19.54
2014-03-01,14.625,19.59
2014-03-01,14.875,19.59
2014-03-01,15.125,19.57
2014-03-01,15.375,19.47
2014-03-01,15.625,19.39
2014-03-01,15.875,19.47
2014-03-01,16.125,19.54
2014-03-01,16.375,19.57
2014-03-01,16.625,19.6
2014-03-01,16.875,19.49
2014-03-01,17.125,19.5
2014-03-01,17.375,19.32
2014-03-01,17.625,19.23
2014-03-01,17.875,19.11
2014-03-01,18.125,18.99
2014-03-01,18.375,18.85
2014-03-01,18.625,18.72
2014-03-01,18.875,18.65
2014-03-01,19.125,18.67
2014-03-01,19.375,18.6
2014-03-01,19.625,18.49
2014-03-01,19.875,18.52
2014-03-01,20.125,18.34
2014-03-01,20.375,18.13
2014-03-01,20.625,17.84
2014-03-01,20.875,17.74
2014-03-01,21.125,17.79
2014-03-01,21.375,17.82
2014-03-01,21.625,17.84
2014-03-01,21.875,17.86
2014-03-01,22.125,18.06
2014-03-01,22.375,18.18
2014-03-01,22.625,18.19
2014-03-01,22.875,18.23
2014-03-01,23.125,18.2
2014-03-01,23.375,18.26
2014-03-01,23.625,18.35
2014-03-01,23.875,18.36
2014-03-01,24.125,18.39
2014-03-01,24.375,18.38
2014-03-01,24.625,18.44
2014-04-01,12.625,22.03
2014-04-01,12.875,21.91
2014-04-01,13.125,21.83
2014-04-01,13.375,21.73
2014-04-01,13.625,21.44
2014-04-01,13.875,21.38
2014-04-01,14.125,21.18
2014-04-01,14.375,21.26
2014-04-01,14.625,21.15
2014-04-01,14.875,21.05
2014-04-01,15.125,20.96
2014-04-01,15.375,20.83
2014-04-01,15.625,20.68
2014-04-01,15.875,20.71
2014-04-01,16.125,20.75
2014-04-01,16.375,20.81
2014-04-01,16.625,20.87
2014-04-01,16.875,20.74
2014-04-01,17.125,20.72
2014-04-01,17.375,20.47
2014-04-01,17.625,20.39
