order,family,name,year,date1,date2,individuals
LEPIDOPTERA,NOCTUIDAE,Mythimna comma L.,2009,7/3/09,7/10/09,1
LEPIDOPTERA,NOCTUIDAE,Mythimna conigera D. & S.,1993,6/28/93,6/30/93,2
LEPIDOPTERA,NOCTUIDAE,Mythimna conigera D. & S.,1993,7/1/93,7/4/93,1
LEPIDOPTERA,NOCTUIDAE,Mythimna conigera D. & S.,1994,7/15/94,7/17/94,1
LEPIDOPTERA,NOCTUIDAE,Mythimna conigera D. & S.,1994,7/20/94,7/21/94,1
LEPIDOPTERA,NOCTUIDAE,Mythimna conigera D. & S.,1994,7/25/94,7/26/94,1
LEPIDOPTERA,NOCTUIDAE,Mythimna conigera D. & S.,1995,7/30/95,7/30/95,1
LEPIDOPTERA,NOCTUIDAE,Mythimna conigera D. & S.,1997,7/22/97,7/23/97,1
LEPIDOPTERA,NOCTUIDAE,Mythimna conigera D. & S.,1997,7/25/97,7/27/97,1
LEPIDOPTERA,NOCTUIDAE,Mythimna conigera D. & S.,1998,7/9/98,7/12/98,1
LEPIDOPTERA,NOCTUIDAE,Mythimna conigera D. & S.,2000,7/12/00,7/18/00,2
LEPIDOPTERA,NOCTUIDAE,Mythimna conigera D. & S.,2000,7/19/00,7/20/00,1
LEPIDOPTERA,NOCTUIDAE,Mythimna conigera D. & S.,2001,7/4/01,7/8/01,1
LEPIDOPTERA,NOCTUIDAE,Mythimna conigera D. & S.,2001,7/13/01,7/16/01,1
LEPIDOPTERA,NOCTUIDAE,Mythimna conigera D. & S.,2002,7/18/02,7/28/02,1
LEPIDOPTERA,NOCTUIDAE,Mythimna conigera D. & S.,2004,7/22/04,7/25/04,1
LEPIDOPTERA,NOCTUIDAE,Mythimna conigera D. & S.,2005,8/3/05,8/5/05,1
LEPIDOPTERA,NOCTUIDAE,Mythimna conigera D. & S.,2006,7/21/06,7/27/06,1
LEPIDOPTERA,NOCTUIDAE,Mythimna conigera D. & S.,2007,7/19/07,7/25/07,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1992,6/26/92,6/28/92,2
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1992,6/29/92,7/2/92,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1992,7/6/92,7/8/92,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1992,7/9/92,7/9/92,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1992,7/13/92,7/16/92,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1992,7/17/92,7/20/92,6
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1992,7/21/92,7/23/92,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1993,6/18/93,6/21/93,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1993,7/1/93,7/4/93,3
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1993,7/5/93,7/7/93,2
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1994,6/24/94,6/28/94,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1994,7/4/94,7/6/94,3
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1994,7/7/94,7/11/94,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1994,7/12/94,7/14/94,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1994,7/15/94,7/17/94,6
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1994,7/18/94,7/19/94,3
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1994,7/20/94,7/21/94,3
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1994,7/22/94,7/24/94,4
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1994,7/25/94,7/26/94,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1994,7/29/94,7/31/94,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1994,8/2/94,8/4/94,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1994,8/5/94,8/7/94,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1995,7/7/95,7/9/95,2
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1995,7/10/95,7/13/95,6
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1995,7/14/95,7/17/95,7
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1995,7/18/95,7/20/95,8
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1995,7/21/95,7/21/95,6
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1995,7/22/95,7/24/95,13
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1995,7/25/95,7/27/95,6
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1995,7/30/95,7/30/95,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1995,8/1/95,8/1/95,3
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1995,8/4/95,8/5/95,2
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1996,6/21/96,6/25/96,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1996,7/5/96,7/11/96,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1996,7/12/96,7/17/96,4
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1996,7/18/96,7/23/96,6
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1996,7/24/96,7/25/96,3
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1996,7/26/96,7/29/96,3
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1996,7/30/96,8/1/96,2
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1996,8/2/96,8/8/96,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1996,8/9/96,8/11/96,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1996,8/14/96,8/15/96,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1997,7/4/97,7/6/97,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1997,7/9/97,7/10/97,2
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1997,7/11/97,7/13/97,3
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1997,7/16/97,7/20/97,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1997,7/22/97,7/23/97,3
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1997,7/25/97,7/27/97,3
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1997,7/28/97,7/31/97,2
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1997,8/4/97,8/7/97,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1998,7/13/98,7/19/98,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1998,7/20/98,7/21/98,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1998,7/22/98,7/23/98,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1998,7/24/98,7/26/98,2
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1998,7/29/98,8/2/98,2
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1998,8/5/98,8/6/98,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1999,7/9/99,7/11/99,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,1999,7/20/99,7/21/99,2
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2000,7/3/00,7/6/00,2
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2000,7/12/00,7/18/00,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2000,7/19/00,7/20/00,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2000,7/21/00,7/24/00,4
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2000,7/25/00,7/27/00,2
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2000,7/31/00,8/1/00,2
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2000,8/2/00,8/3/00,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2001,7/2/01,7/3/01,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2001,7/9/01,7/12/01,2
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2001,7/20/01,7/23/01,5
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2001,7/24/01,7/25/01,2
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2001,7/26/01,7/29/01,4
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2002,7/8/02,7/11/02,2
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2002,7/18/02,7/28/02,7
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2003,6/23/03,7/10/03,4
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2003,7/15/03,7/20/03,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2003,7/21/03,7/24/03,4
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2003,7/25/03,7/31/03,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2004,7/5/04,7/14/04,2
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2004,7/22/04,7/25/04,3
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2004,7/30/04,8/1/04,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2004,8/18/04,8/22/04,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2005,7/22/05,7/26/05,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2005,7/27/05,7/29/05,2
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2006,7/7/06,7/9/06,4
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2006,7/10/06,7/13/06,3
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2006,7/14/06,7/20/06,2
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2006,7/21/06,7/27/06,7
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2006,7/28/06,8/3/06,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2007,6/29/07,7/8/07,2
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2007,7/19/07,7/25/07,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2007,7/26/07,7/31/07,3
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2008,7/9/08,7/10/08,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2008,7/11/08,7/23/08,3
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2008,7/24/08,7/28/08,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2008,7/29/08,8/3/08,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2009,6/3/09,6/18/09,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2009,6/29/09,6/29/09,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2009,7/3/09,7/10/09,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2009,7/11/09,7/20/09,4
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2009,7/21/09,7/27/09,4
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2009,7/28/09,8/2/09,1
LEPIDOPTERA,NOCTUIDAE,Mythimna ferrago F.,2009,8/3/09,8/6/09,1
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,1992,6/26/92,6/28/92,1
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,1994,7/29/94,7/31/94,2
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,1995,7/10/95,7/13/95,2
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,1995,7/14/95,7/17/95,1
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,1995,7/18/95,7/20/95,4
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,1995,7/25/95,7/27/95,1
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,1995,7/31/95,7/31/95,1
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,1995,8/6/95,8/6/95,1
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,1995,8/8/95,8/9/95,1
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,1996,7/18/96,7/23/96,1
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,1996,7/24/96,7/25/96,1
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,1996,7/26/96,7/29/96,2
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,1996,8/2/96,8/8/96,1
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,1997,7/9/97,7/10/97,1
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,1997,7/16/97,7/20/97,3
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,1997,7/21/97,7/21/97,1
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,1997,7/22/97,7/23/97,3
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,1997,7/24/97,7/24/97,3
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,1997,8/1/97,8/3/97,1
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,1997,8/4/97,8/7/97,1
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,1998,7/13/98,7/19/98,1
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,1998,7/22/98,7/23/98,3
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,1998,7/29/98,8/2/98,3
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,1999,7/7/99,7/8/99,1
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,1999,7/12/99,7/19/99,2
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,1999,7/20/99,7/21/99,2
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,2000,7/12/00,7/18/00,3
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,2000,7/19/00,7/20/00,1
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,2000,7/21/00,7/24/00,2
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,2000,7/25/00,7/27/00,2
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,2000,7/28/00,7/30/00,2
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,2001,7/9/01,7/12/01,1
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,2001,7/26/01,7/29/01,1
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,2002,7/8/02,7/11/02,1
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,2002,7/18/02,7/28/02,4
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,2003,6/23/03,7/10/03,1
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,2003,7/21/03,7/24/03,1
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,2003,8/1/03,8/8/03,1
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,2004,7/22/04,7/25/04,1
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,2004,7/26/04,7/27/04,1
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,2005,7/8/05,7/10/05,1
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,2005,7/15/05,7/17/05,1
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,2005,7/22/05,7/26/05,1
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,2006,7/7/06,7/9/06,1
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,2006,7/10/06,7/13/06,1
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,2006,7/14/06,7/20/06,3
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,2006,7/21/06,7/27/06,3
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,2007,6/29/07,7/8/07,1
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,2007,7/9/07,7/18/07,1
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,2008,7/9/08,7/10/08,1
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,2009,7/11/09,7/20/09,1
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,2009,7/21/09,7/27/09,1
LEPIDOPTERA,NOCTUIDAE,Mythimna impura Hb.,2009,7/28/09,8/2/09,1
LEPIDOPTERA,NOCTUIDAE,Mythimna obsoleta Hb.,1992,7/3/92,7/5/92,1
LEPIDOPTERA,NOCTUIDAE,Mythimna obsoleta Hb.,2004,6/15/04,6/23/04,1
LEPIDOPTERA,NOCTUIDAE,Mythimna obsoleta Hb.,2005,7/7/05,7/7/05,1
LEPIDOPTERA,NOCTUIDAE,Mythimna obsoleta Hb.,2007,6/11/07,6/12/07,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1992,6/29/92,7/2/92,2
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1992,7/6/92,7/8/92,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1992,7/9/92,7/9/92,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1992,7/17/92,7/20/92,2
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1992,7/24/92,7/28/92,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1992,8/10/92,8/12/92,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1992,9/7/92,9/13/92,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1993,6/15/93,6/17/93,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1993,6/28/93,6/30/93,4
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1993,7/1/93,7/4/93,4
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1993,7/8/93,7/11/93,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1994,7/12/94,7/14/94,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1994,7/15/94,7/17/94,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1994,8/2/94,8/4/94,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1994,8/26/94,8/31/94,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1995,7/7/95,7/9/95,4
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1995,7/10/95,7/13/95,2
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1995,7/14/95,7/17/95,2
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1995,7/18/95,7/20/95,9
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1995,7/21/95,7/21/95,4
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1995,7/25/95,7/27/95,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1995,8/3/95,8/3/95,2
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1995,8/4/95,8/5/95,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1995,8/21/95,8/23/95,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1995,9/1/95,9/12/95,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1996,7/18/96,7/23/96,5
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1996,7/24/96,7/25/96,6
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1996,7/26/96,7/29/96,2
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1996,7/30/96,8/1/96,2
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1996,8/2/96,8/8/96,4
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1997,7/4/97,7/6/97,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1997,7/7/97,7/8/97,5
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1997,7/9/97,7/10/97,2
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1997,7/11/97,7/13/97,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1997,7/21/97,7/21/97,4
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1997,7/22/97,7/23/97,8
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1997,7/24/97,7/24/97,2
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1997,7/25/97,7/27/97,5
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1997,7/28/97,7/31/97,2
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1997,8/1/97,8/3/97,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1997,8/4/97,8/7/97,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1997,8/8/97,8/13/97,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1997,9/1/97,9/7/97,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1998,6/26/98,6/29/98,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1998,7/13/98,7/19/98,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1998,7/22/98,7/23/98,4
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1998,7/27/98,7/28/98,2
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1998,7/29/98,8/2/98,2
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1999,6/17/99,6/20/99,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1999,7/5/99,7/6/99,2
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1999,7/7/99,7/8/99,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1999,7/9/99,7/11/99,2
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1999,7/12/99,7/19/99,6
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1999,9/17/99,9/21/99,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,1999,10/1/99,10/5/99,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2000,6/16/00,6/21/00,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2000,7/3/00,7/6/00,5
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2000,7/7/00,7/11/00,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2000,7/12/00,7/18/00,6
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2000,7/19/00,7/20/00,3
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2000,7/21/00,7/24/00,9
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2000,7/25/00,7/27/00,7
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2000,7/28/00,7/30/00,4
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2000,8/4/00,8/13/00,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2001,6/28/01,7/1/01,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2001,7/2/01,7/3/01,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2001,7/4/01,7/8/01,2
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2001,7/9/01,7/12/01,4
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2001,7/13/01,7/16/01,3
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2001,7/17/01,7/19/01,2
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2001,7/20/01,7/23/01,7
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2001,7/26/01,7/29/01,3
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2002,7/4/02,7/7/02,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2002,7/8/02,7/11/02,2
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2002,7/12/02,7/15/02,5
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2002,7/16/02,7/17/02,5
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2002,7/18/02,7/28/02,5
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2002,8/23/02,8/26/02,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2002,8/27/02,8/29/02,2
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2002,8/30/02,9/4/02,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2003,6/2/03,6/9/03,2
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2003,6/23/03,7/10/03,11
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2003,7/11/03,7/14/03,2
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2003,7/15/03,7/20/03,14
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2003,7/21/03,7/24/03,4
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2003,7/25/03,7/31/03,2
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2003,8/19/03,8/28/03,2
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2004,6/8/04,6/10/04,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2004,6/11/04,6/14/04,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2004,7/15/04,7/18/04,3
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2004,7/19/04,7/21/04,2
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2004,7/22/04,7/25/04,2
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2004,7/26/04,7/27/04,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2004,7/28/04,7/29/04,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2004,9/6/04,9/16/04,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2005,6/27/05,6/30/05,2
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2005,7/7/05,7/7/05,2
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2005,7/8/05,7/10/05,2
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2005,7/12/05,7/14/05,2
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2005,7/15/05,7/17/05,2
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2005,7/18/05,7/19/05,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2005,7/20/05,7/21/05,1
LEPIDOPTERA,NOCTUIDAE,Mythimna pallens L.,2005,7/22/05,7/26/05,2
